	A3T1	A3MW	A3ZL	A1CS	A28X	A3MY	A3N2	A3RI	A3GZ	A3H2	A3PU	A3T0	A3ZG	A3ZH	A3T8	A25N	A3H7	A2MY	A3ZP	A3ZO	A25J	A3PR	A1YE	A3N3	A2N9	A3DW	A2N8	A3ST	A3TY	A28T	A2C6	A3MX	A290	A1CV	A1YC	A2N5	A28R	A2N7	A2JQ	A3T6	A3T2	A1CW	A2K9	A3H1	A3ZK	A1CU	A1CT	A3T7	A1YD	A28W	A3DP	A3TB	A1JZ	A2NA	A3TA	A3T3
cg00009167	0.0707686971424228	0.0920139860043642	0.0712968053845512	0.0659140913754225	0.0549377552715909	0.0656500634425436	0.0819228334720016	0.0743370921844633	0.0788958421192078	0.065092840228126	0.086824915855254	0.0665334590184761	0.0660357279093231	0.081895885461116	0.0780196579229967	0.0921001982406239	0.0824388058892525	0.0952836127017102	0.0723650629253205	0.0767548828155621	0.0885603750261364	0.0674078821889037	0.0574167921953641	0.0603023678657795	0.0654843093822082	0.0567935507589518	0.0887726369152071	0.09823232032039199	0.0883907887963325	0.0625773395997315	0.0832700853696206	0.0697097370930763	0.0322883366767119	0.0828500574153384	0.0635181489341778	0.0892509054791972	0.0723827097103386	0.0797731110899654	0.0591313375790134	0.0751838907902626	0.0590248510671023	0.0729443436114984	0.107693735724706	0.0760246782212607	0.0712633313686439	0.0877810888659667	0.0859842783718014	0.0560210575727813	0.0522110964041496	0.0738577603844516	0.07880225467383399	0.0662466892610105	0.0752054072161631	0.0850934185235354	0.071225236629627	0.0770278113230206
cg00009196	0.81289556673326	0.894408878973847	0.8920341350034541	0.827886972034788	0.6053909170649979	0.7106543499932191	0.8632752212882391	0.8861410194389109	0.834783528200973	0.8911728773085551	0.8800855707783249	0.8331969018169699	0.8844797788855949	0.887322904763664	0.825055797926267	0.8667728679185159	0.766902416150223	0.9063431822996628	0.8003827790688529	0.764652565548096	0.9111058360932259	0.551700839477434	0.916450710879124	0.721571562674052	0.8109821194481059	0.848543382669307	0.8784868132320459	0.9377662301474547	0.730430720788116	0.647503827101208	0.737033497096258	0.8930413591817451	0.869042794517693	0.866887439147515	0.934653189407769	0.7785355745332	0.829804214494812	0.877748900133011	0.657007851198568	0.758892706420375	0.8749683345750559	0.764916234457332	0.9344810277757241	0.8719224160400749	0.750624869813484	0.8039432398211579	0.8216808566061821	0.83291570827371	0.7362870326590559	0.634176854058487	0.87465721055235	0.865948365410376	0.9155852390256279	0.822064320193685	0.792578370242671	0.808966480158405
cg00009214	0.0391979392273279	0.0437136049459803	0.0321032056199998	0.0413121344843973	0.0500468985174716	0.0473269016134422	0.0431347436338516	0.0655900853622053	0.0415408424265111	0.0407729632461687	0.0789569674715535	0.0594247851638345	0.0283416791158248	0.0402479806924688	0.0597048001827949	0.0239227843767685	0.0374316412843193	0.0486397587212606	0.0426947031213918	0.0273078471278775	0.0272529439146188	0.0489673774390128	0.0279412387317035	0.0284979086710022	0.026318768948487	0.0150026799349426	0.0326809393839339	0.04295965712627999	0.0395412751173372	0.023269101336352002	0.0219055038797578	0.0301729933691059	0.0256256822409256	0.0398754906818644	0.0259332815967259	0.0231286408532264	0.0278475391845731	0.0380839202091625	0.0342468372830014	0.0523376093458271	0.0490426228399025	0.0488606499378824	0.0409010695196545	0.0317852382716804	0.0252009412163795	0.0629058883046676	0.052468863954139015	0.0574449445406586	0.0493607233033101	0.0179858297935101	0.0351007315394056	0.0703636050536337	0.0480715799342328	0.0357316809740278	0.0512968803066824	0.0340513864792467
cg00009292	0.0665709736795806	0.0744407845796374	0.0581053481992737	0.0570683350963192	0.11050196381153997	0.0791087409281906	0.0769942408943154	0.0532130619475523	0.0589765345638762	0.0863160090244356	0.0726578451153393	0.0550391905269169	0.0649926966561234	0.0603511648552683	0.0498772555556088	0.13506046571593	0.0622484413804899	0.0459079792300085	0.054832170213856	0.0780467221494451	0.0685374467275019	0.13951035653599694	0.0521086196720856	0.0662006593428746	0.0795361807146868	0.0441786229020966	0.0518310550845114	0.0606643790552975	0.0853024962206758	0.0785497029872661	0.0791809933571817	0.22789184192057896	0.0798766924499259	0.050547780675115	0.0544105892115462	0.0526563100700479	0.0713244843754063	0.0757624168752708	0.0632563346869097	0.0658553273677926	0.0924273932189115	0.0975265912794435	0.0702959623376159	0.0667500945432134	0.0791973891354589	0.0613399168849863	0.0585248767530013	0.0724546948677008	0.0629427432992702	0.0848995407998563	0.0739227881392403	0.0958363133668617	0.0563031447766752	0.0822812663285298	0.0765875554674437	0.0594593561618639
cg00009293	0.810285812844616	0.709819160778836	0.885218859702073	0.8278130749502879	0.824098513815455	0.8164517308047421	0.884850069582845	0.872414617193529	0.83297632522781	0.866954419844024	0.903036333962875	0.799538232575722	0.9049979296121428	0.860708027626882	0.8528458860563859	0.8497687371645659	0.628810025589027	0.876036254654371	0.831634408342244	0.806480214334081	0.894484300645143	0.7189471642394949	0.8393462984317959	0.7779177229441372	0.8727424639814019	0.9044969815570748	0.888719153562365	0.907047179716655	0.844122041332103	0.7948530997730021	0.8464295343375849	0.869238987592157	0.8079935544729749	0.8114294654582159	0.867886145765702	0.9053881694868399	0.8847287508311	0.8679665287286601	0.79554638717547	0.8310267620827689	0.886385488955805	0.7867415680045369	0.8749288875846569	0.84685911495072	0.8771798401946249	0.8421070982944829	0.8220685931151551	0.830339935066202	0.776844489352552	0.786147983931192	0.886480230748813	0.886940605992516	0.879500605845476	0.877613172959535	0.8488590806916679	0.8479249508504979
cg00009364	0.0132696691582192	0.0142444862863914	0.0137594412658096	0.0173080724022918	0.0143049832186522	0.0142073267887418	0.0147321348292235	0.0148639871942074	0.012919538967792	0.0121799832016103	0.0168204838521406	0.0137325804115671	0.0101526148232671	0.0124355391208746	0.0141526557570118	0.0145377228791035	0.01336046526566	0.012906318724601	0.0119619878386737	0.0126791394660998	0.0145780162991062	0.0125738517326673	0.0126913303316098	0.012879041919437	0.0137886706099718	0.0111509849468774	0.0140595945456985	0.0127879868790372	0.0141296041823711	0.015157011863459998	0.0137349614021896	0.0126753660379535	0.0125282275649417	0.0180391328062594	0.0118840148117575	0.0118659762715384	0.013485273091206002	0.0120483071030909	0.01178663596111	0.0152244411170376	0.0133613073748708	0.0162199984174959	0.0112456703146952	0.0104685487117773	0.0116345695624431	0.018252690956227002	0.0196542701805764	0.0120565557202504	0.0122286050625726	0.0118097044569329	0.0170898902828	0.0159037578648617	0.0167562762029153	0.0146682530365408	0.0143065922021063	0.0157782943257381
cg00009407	0.0293057354153364	0.0316594298332137	0.0315376968045436	0.0459816176341889	0.0374606046901614	0.0300383759364921	0.0342144912576071	0.0347013951551592	0.0339068831323256	0.0305573095979331	0.031469440867005	0.0353706526959201	0.027283496548421	0.0364995118145135	0.0382117319379218	0.0399960467903398	0.0427107479582801	0.0339773888283824	0.0251552378799462	0.0341114466420935	0.0362352489189225	0.0286042266815313	0.0288954459616498	0.0274168019623477	0.0271557269450756	0.0650074793397186	0.0361379774550476	0.0370512735127363	0.0270913353602852	0.0351782097482766	0.0327536856326307	0.0271871974547814	0.0212975462624585	0.0376091804281604	0.0304449423328369	0.0354623109536225	0.048120394926450996	0.035221449661874	0.0191887533493534	0.0315021397954834	0.0321676544793794	0.0357612955740062	0.0303308253171623	0.0288676465440808	0.0308570252249932	0.0409919313327348	0.0463995941602398	0.0340435895404721	0.0358673547720859	0.0356368439487355	0.0370668658631116	0.0337180788894905	0.0335437092829468	0.0315363987015066	0.0269890001329218	0.027263523854918
cg00009412	0.0191212862823648	0.0300574514253396	0.024377597399656004	0.0370824232626561	0.0250705906383928	0.0285438845581667	0.0311515105639896	0.0322035416337942	0.0290117278581191	0.0197745131048949	0.0278777442322162	0.0225815837485289	0.0242875353349213	0.0220815493487747	0.0302792067152565	0.0311949066604461	0.0220186967311086	0.0350548028000758	0.0277958808561587	0.0256038423912385	0.0285356088905534	0.0217161261334578	0.0274603014342519	0.0340701800370922	0.0212165519816995	0.0224730602098702	0.0308257025641561	0.0289106553947954	0.0269314288844844	0.025692229997185	0.0403211372526818	0.0246498146042088	0.0184684787378772	0.0253777511911611	0.0341449033521862	0.0297972016976307	0.0326260113193023	0.0219457956761833	0.029373995859206997	0.0322338418143878	0.0235889234617403	0.0268733387421702	0.0209689988985692	0.0175495773840653	0.0258231529574989	0.0271584177316442	0.0334956180813757	0.0324972039405764	0.0226028617224539	0.0199117380936809	0.0337581866654315	0.0371015075411872	0.0294335644833159	0.0227483449869243	0.0240037584779561	0.038249400897292
cg00009421	0.7203334455501049	0.491816072968539	0.38396663063052794	0.80356065943965	0.789479817260646	0.519097174393486	0.5273003355422179	0.769859495993877	0.7843311611994409	0.774724240868152	0.838177607500447	0.562994804463549	0.8482903583525279	0.863214044719059	0.7997726049874659	0.5262053095363929	0.8271345143465451	0.8666429309702509	0.562177151308518	0.794791095600014	0.521409433275947	0.709529044437633	0.617200949630803	0.54774987035045	0.254054002597501	0.8669426563605229	0.322670298860166	0.840794433457018	0.666784692887052	0.6624344800683051	0.4426674027200971	0.763513005297643	0.565838512684444	0.4687923972040979	0.5113428002094	0.8494918457377579	0.826792510287376	0.8148553565314319	0.763748315676591	0.545637389997917	0.8360170583608549	0.75943780429785	0.782905586570576	0.373887349034249	0.30201187293667997	0.800281858037193	0.771787907283388	0.849076698341011	0.79906222953979	0.7554701737845071	0.815681012927094	0.8555460311770821	0.5090428135653591	0.5539517022422039	0.419111655694102	0.529484406671389
cg00009553	0.608549803666808	0.9084646040537859	0.456652053697038	0.8992951286810191	0.680641674277515	0.5353723571457111	0.828204108312352	0.856501767896308	0.649578039583182	0.9138166458831568	0.776465311345203	0.847764836683169	0.9045257385351941	0.6157344786258411	0.888454344588171	0.930321617082828	0.8478366080977671	0.930127585373738	0.6089491336089611	0.8873967290322791	0.19376119257151286	0.685485809632763	0.66877753740771	0.723923931495285	0.8299367227804659	0.4976423854668289	0.904212514368008	0.872789548987367	0.919592392265159	0.7554490656583058	0.7994777671006179	0.107401563509449	0.4860943669096021	0.905319733142543	0.6978721285133339	0.924953963860533	0.6318294528678841	0.655080318021747	0.569388568057304	0.7248124199914391	0.7600396139780821	0.7587328510752299	0.9443977190553821	0.8223482132533821	0.702280051383407	0.902275683052021	0.7035167798043349	0.938095395786943	0.9058571848314928	0.7281000020381599	0.9160626628303972	0.931783993025012	0.70595689962257	0.7707131247398791	0.807532860428468	0.9229627282973052
cg00009750	0.922231610178574	0.923018530024798	0.6962289057808121	0.9285181447305341	0.919229941870815	0.9117238210048908	0.568129034347914	0.944348942026588	0.9227332571065172	0.9365558657465022	0.9389630649887272	0.897832014112287	0.8023696586309159	0.9381797749843952	0.9250735777088459	0.693147076059514	0.957355050150158	0.70864186207928	0.938062520700877	0.9404130819034372	0.940452525859784	0.899806769820077	0.90766999997564	0.918087290464607	0.949846009914404	0.98020656841482	0.929605269520795	0.956639404653043	0.896933535610843	0.902633417491312	0.9346725856245648	0.926558714899967	0.8964098201345619	0.6430764561773521	0.683594578307429	0.930576163067788	0.921174323558234	0.9394097934865172	0.88761938868863	0.9252307365714108	0.9336777816605792	0.890795863465498	0.9253109941570319	0.9060938061305508	0.917630918974831	0.9093116918249041	0.9287355052004421	0.904761069985338	0.8775046310809972	0.9481745820257208	0.9329641189226859	0.938181315098404	0.930359182812739	0.7547831519488271	0.86370586436177	0.945425785500521
cg00009871	0.8682349945857459	0.879219011753441	0.8838479998745491	0.881946290798723	0.8528701334938259	0.9032085108233052	0.881136561813325	0.765801875125866	0.8540535695770078	0.838190610509221	0.926659960229408	0.766069616526843	0.845286583234568	0.8653667174185179	0.8230582797838549	0.8956386659091892	0.900705785353159	0.627177443163825	0.86823967895261	0.916632763686253	0.880531229332221	0.878199070393375	0.868226980482588	0.859952687827522	0.911911922298016	0.9257356539333941	0.87169918608574	0.9379454627106979	0.8458400753349091	0.87682040921572	0.8955751358531759	0.9216757541105148	0.8080481073550391	0.826949680956328	0.886942221146677	0.860980304080462	0.934050814086805	0.8737512343222329	0.853249308873199	0.9094400597505672	0.837712655921288	0.857265852233751	0.911596637699028	0.8453267765507059	0.91550907160181	0.901666649204189	0.8997237844108391	0.870812428794311	0.87322510083958	0.8882875842293281	0.9257564300971428	0.6108963853551379	0.8935883193040259	0.863598240113379	0.809824384915379	0.883874119137363
cg00009922	0.9371266054887152	0.9527007283699608	0.958380446759077	0.926008828155754	0.932776804324345	0.8985363453121149	0.9481741187939192	0.941986393745102	0.9505931143990121	0.9505477732179608	0.94280451311298	0.9428297516613392	0.9599101745113521	0.943633775408109	0.9498261226118779	0.9569329754264181	0.9402556057856072	0.958743142532119	0.945909635506611	0.9388129371446752	0.9619686643427132	0.8657122341528891	0.941645152602981	0.91648315228121	0.944164750121364	0.951888462820245	0.956607284239271	0.9567854079311541	0.944089381427386	0.924869964522456	0.928890762490049	0.915720575989327	0.950375448688248	0.9240927208207572	0.918337082456537	0.953406360422537	0.9514929911099927	0.9538199390724408	0.918133876938086	0.932355562047339	0.949184437365672	0.876605557293409	0.9521871736736479	0.9431548586035	0.938540473960592	0.9212487140152501	0.903547371778633	0.957264272923334	0.881998535088023	0.923452946374267	0.9267267696848058	0.9500466063347108	0.93839145049385	0.947429218592384	0.945043704912495	0.950421359138113
cg00009944	0.650220471534326	0.892957461478446	0.890036026319779	0.7428764280205649	0.883876101370465	0.872731516131223	0.887418242480478	0.8667249990817231	0.9111562162837858	0.9068408555336372	0.46462157459987796	0.9089917708597081	0.884921252193675	0.910149155115849	0.814243114763298	0.9516217798477359	0.8602169092835941	0.919593969378737	0.8801228188051541	0.517149082430597	0.886855056912653	0.829029846888402	0.9050491154412712	0.815820359447787	0.9326515892215772	0.9385612699053621	0.735165764258025	0.947505886900076	0.8807621650923009	0.845669771825255	0.9073271641047208	0.565085932095493	0.8192896743479058	0.4887382825657949	0.9216255765069208	0.948020594787732	0.89484519651549	0.58915739956633	0.912192169032131	0.886505620938741	0.895162909472934	0.869089319705155	0.931329763318161	0.931869018441112	0.52350159622431	0.579010246538266	0.8209414800680941	0.9367212584332522	0.897561357304817	0.888131250920335	0.884312632767437	0.935892125138718	0.8956644383447809	0.8775122382448169	0.8231211212820551	0.890162035371014
cg00009970	0.0191708102050577	0.0147616772947825	0.0177350585068514	0.0326740122823779	0.0263863426238632	0.0214174037585751	0.0198200131237106	0.0287574526968584	0.0174611326443815	0.018036933476329	0.0198517645702956	0.0199779301870046	0.0144520398457496	0.0203463350417722	0.0210440669030565	0.0208194060460645	0.0191132534790206	0.0217930316454122	0.0199654548792033	0.0235991774404767	0.0229911942775798	0.0225382741490308	0.0219402177438797	0.0163396591566666	0.0192071793953194	0.21366477835360398	0.0170626569544948	0.0213169544922637	0.0215795266958234	0.016218318199430003	0.0144798012114231	0.0218648492801008	0.0185365898506641	0.0299521350338153	0.015803782741167	0.0183799774780658	0.016976414307852	0.0179744055480164	0.0182010653251486	0.0222985513272589	0.0227259414685469	0.0268702584066214	0.0235286044144411	0.0170769413516312	0.0183107731361639	0.0280805429388985	0.0335784652488066	0.0192348640594241	0.0232463633429823	0.0137843360415848	0.0204130580899936	0.0182689702492343	0.0280842580186189	0.0166523095250386	0.0234079779383488	0.0249619441573617
cg00010046	0.0383840359395628	0.0355471270559489	0.0404270529588725	0.0487774097385474	0.0372742044225023	0.0313381896067997	0.0453816708330502	0.0476679131204012	0.0384400733574388	0.0392508361035924	0.0422290473507674	0.0327456512268652	0.0335161478610883	0.0403948183917312	0.0415995650184205	0.0445870292740234	0.0375878397022035	0.0351816771660922	0.0372194933417408	0.0379123744229724	0.0431894980954902	0.0417609735655601	0.03183154840462	0.0408450010120097	0.0329714216906545	0.0279421873370641	0.0425273929031649	0.0409076099208421	0.0416318352183629	0.0437176327019333	0.0437784965482127	0.0365806526570413	0.0244391197356053	0.0394688949480755	0.0238784832084772	0.0531061264575701	0.0471681236823935	0.0376011997879581	0.0218721872236874	0.0422680206385215	0.0358314281059023	0.0502777652000343	0.0261850926936167	0.0430011266497959	0.032784720106397	0.0490892197143451	0.0398834611887431	0.034359008011520996	0.0254019422533888	0.0338471450848536	0.039666654924841005	0.0331121024588648	0.0364095567758261	0.0424561489304293	0.0345949226071569	0.0384561743610159
cg00010078	0.44455421637237696	0.725749846197657	0.905087346854787	0.882108951817465	0.696859015771385	0.908551756012713	0.8812039069037559	0.9229350975499592	0.8991402034777499	0.801379267035664	0.9017502244278728	0.799198464583563	0.7645082651387629	0.8165778267306429	0.869755138511472	0.910781603963303	0.868370164847363	0.8702125791061479	0.8827812619072328	0.865576403887264	0.9330631620665292	0.800437971042771	0.76121264529324	0.615316752921956	0.911817983013809	0.8760100876431608	0.877448936550138	0.926218653264881	0.8147537776101998	0.792681492520044	0.825068542713699	0.9324700286119568	0.872739985438593	0.7800607711433241	0.9207853207295492	0.8614959960203579	0.932849658908382	0.8683244263060609	0.8383148855866029	0.8740628927319319	0.822055236586287	0.8996376754225491	0.9386148879876092	0.87924956975318	0.831441815189213	0.8644091465299242	0.85188620027117	0.626628303499535	0.818394392656731	0.8073088975702609	0.870559921238109	0.873638048847152	0.933636386856014	0.857306970667424	0.762658927161954	0.7576810169583921
cg00010108	0.85307085375561	0.8663003481535301	0.891133280938299	0.8694616190760942	0.856612502823348	0.8979719972927758	0.88538555788614	0.8786946743804641	0.857551497230451	0.863324349696597	0.9081774060432868	0.8703644401947809	0.8963062454812571	0.891547401945319	0.9177887441766779	0.897802347505606	0.897026004019376	0.893378240163624	0.883775172370739	0.873576891274054	0.9040457032822612	0.8723635350004109	0.8723670507121121	0.8883048869744781	0.9299137196616221	0.902936168717861	0.8840084237879859	0.895102761013836	0.877389209687314	0.8740150542791191	0.931896464465871	0.880652371889983	0.721008269306252	0.8532743352634581	0.9006432071108471	0.9104944922964041	0.8894973823105179	0.8798765441621751	0.8763590561205369	0.8603778318295691	0.88740404573101	0.8547586856471759	0.917818991267443	0.857951529124818	0.8776966980349841	0.8821985688602472	0.897669991713078	0.8748165343299009	0.834223287334231	0.904799227152777	0.8994806683688392	0.8828416394552792	0.8840056166194409	0.906030973190674	0.90518719113542	0.9138895650769432
cg00010168	0.0649288497986965	0.0801103920649183	0.0762340405134783	0.0828595858503643	0.0998757537858727	0.0881270856420298	0.0873640512383071	0.0944575282515397	0.13804858245563098	0.0809514762256379	0.10877957878347698	0.0642554066112255	0.0700187199238889	0.0829114923189335	0.0556080119393022	0.12885329523539202	0.0769379288351171	0.11471036815384596	0.0846095206285266	0.0870537644994209	0.12127493065238999	0.0965810774225589	0.0723132879934972	0.0905702344201353	0.0975173493697308	0.0855421743054462	0.0990605827488721	0.0926244644536852	0.101205626050702	0.101511492009496	0.135269762384437	0.0842688600447536	0.0654137543574553	0.0637540893340809	0.10702344969062401	0.0860597740208556	0.12794381958748502	0.0696616107234988	0.134127054251883	0.0821302548531266	0.0634293876909609	0.0744525872485353	0.0729947766665858	0.0728916534452766	0.0973333146364593	0.0794919809911964	0.0734496558077344	0.0724121015208874	0.0622842582041008	0.0878539130201249	0.0976223024199318	0.09299271286552001	0.0699674895913003	0.0911347700499061	0.0836283767006912	0.11419915772242999
cg00010266	0.031285325760943	0.0325325974950758	0.0277700349025375	0.030642057848584	0.0349121255947078	0.0478007434356585	0.03840850568486	0.060720447828341	0.0461070848932192	0.0322904309930512	0.062884285225703	0.0433543272360703	0.0351231971678074	0.044059032000193996	0.0405034178726083	0.0458006028753892	0.11010375071860601	0.0372329469542639	0.0226090067047965	0.0319066545335253	0.0687280506393523	0.0244569500342594	0.0244707616917128	0.0414632431711984	0.0324140533987143	0.0264770657072164	0.0528313855019447	0.0272809284040529	0.0428434212290405	0.0298858080777042	0.0669334519678145	0.0459281691739492	0.0482474345742575	0.0693774264673162	0.0440471776625589	0.0791782989093157	0.04753003653834599	0.048777338077001006	0.0397031877606179	0.0419193657945579	0.0569516071054278	0.0527077802255398	0.0374308894965207	0.0430199986243219	0.0385052904068003	0.0354918184273703	0.050607750932204015	0.0354217870638694	0.0496663703867294	0.042385008669257984	0.0529911911126638	0.0337200031849633	0.0464575595785393	0.038867851679891	0.0394757292367693	0.0297476493736302
cg00010445	0.4052796167425471	0.499849658475677	0.6894642421594169	0.355152152753154	0.4020236966688351	0.4038242781437539	0.38467457026208296	0.251812362276965	0.112824010270557	0.23131336588033705	0.3230354692189231	0.33297267123389396	0.407851504476994	0.397905641171012	0.36008772435104897	0.158214235332527	0.429898196189937	0.4096569012310271	0.48555793996203994	0.545764391010843	0.494330086177292	0.383790551306059	0.5878762327312579	0.450748437693204	0.492143045507452	0.7276333516479508	0.141255985132272	0.7765247449395392	0.2737271120193	0.33189045063192496	0.256664994612163	0.6525721138149371	0.411572879835245	0.302474929212591	0.637197209889331	0.47195099637579097	0.48229014216964095	0.276092691418568	0.45944553432313395	0.4438080671318621	0.4263432598852001	0.46810644284667896	0.38798626293994004	0.579366328821943	0.529558781304582	0.21713209936688896	0.5680524623559621	0.33449756072818104	0.331100568311707	0.346073814130861	0.105244020644741	0.6232615634456999	0.12609494248931802	0.39360028852955997	0.2599026995319369	0.131010940395009
cg00010654	0.0930110740608772	0.0805007424276425	0.0469224775485842	0.15510167202444594	0.173597525202645	0.119898245731932	0.315776043454976	0.0919033875413595	0.101446673904373	0.19057560392928696	0.0731051167051728	0.140313590366138	0.0812486046485962	0.416232574742874	0.16852872583083406	0.122686696027605	0.13894869479736402	0.0656698663681449	0.11076240426456001	0.21387417443215306	0.0830841823416686	0.308433349192336	0.168935779479771	0.14559070236462	0.154607263970238	0.0760162857041658	0.10384971222421599	0.0793665296697336	0.18913136779756687	0.257057203940482	0.20047425096523008	0.0434419197489638	0.0357162059927327	0.0418337522177794	0.0576276004795504	0.0842185271504736	0.130311837858586	0.0634795834831511	0.253481547876804	0.168180928921699	0.125908630395553	0.20833733187789	0.135545236351533	0.33086903621446995	0.123309011599037	0.0708030817127143	0.0771756995096368	0.0555468406646411	0.217717508941129	0.327316531344687	0.108233329521737	0.0544699617676214	0.045009241053318993	0.098360521064439	0.14583920455279906	0.08512663796811501
cg00010659	0.055240542845582996	0.0564931648221887	0.0516029375924569	0.0638438167271895	0.0410974784124608	0.062443041544680986	0.0505366755949041	0.050953460690004004	0.0498099929486287	0.0449303845924334	0.0527496382232395	0.0429005693454749	0.038339848327776004	0.0597515169061549	0.0520050773188258	0.059509047962198	0.0464126138783328	0.0532735207044039	0.0518943163980273	0.059329016478787994	0.0575723525912939	0.0535246459098305	0.0425959464872949	0.0542844620483011	0.0285645745464833	0.036358187463443	0.0657132943169057	0.0630722782365917	0.0426991092598688	0.0528445817009705	0.0575337878914845	0.0518132159823062	0.0339692876819809	0.0600669844562151	0.0244220431073938	0.07873129184183099	0.0558880519575646	0.0457182882940917	0.0464025099575965	0.0558097697939884	0.0430636334975144	0.0632222709926597	0.0453201676584731	0.0449898686071181	0.049969125330612	0.0614370780119961	0.0734191329396432	0.0650792517795387	0.0317815923643665	0.0509136539787125	0.0638375237319873	0.0463422467472481	0.0802688286637471	0.0580086600638905	0.0441708483358513	0.062234705282932
cg00010742	0.171928461242302	0.13827604498544502	0.14851975790048005	0.207243388837359	0.15408131082603402	0.165480401686515	0.132799820676796	0.15574832491145998	0.165630538327879	0.11158084633142	0.15128814692981601	0.18728677883748399	0.112141280489628	0.14858020600660402	0.12109943862703301	0.15035467815508	0.143731304710588	0.158168253072601	0.13760000530470998	0.145439631928223	0.195466600623314	0.232799960254445	0.172107365551717	0.14083525507647598	0.17776745216409304	0.155784652498443	0.18965733714094501	0.249600722691931	0.17044471331967	0.17895870027636201	0.16890738313866802	0.327643052549872	0.281287461583468	0.17424722352306002	0.18964078208780505	0.137544722422145	0.14681266713346	0.14270879300453101	0.251350720726673	0.168236062515082	0.13393819073980198	0.131155946461894	0.189782239611357	0.203893886172476	0.169369236234565	0.203038840193581	0.177301996644353	0.171154573888329	0.17958149128788	0.17725762074315998	0.105918136738621	0.129764610077242	0.174986418685402	0.20554286871407693	0.15396978324233201	0.16719875536589301
cg00010789	0.927426578396797	0.9377816914140692	0.910557678351436	0.8811901550836929	0.913068961360614	0.8971703022883258	0.9270124289876179	0.8999232159524531	0.9286318958330799	0.8918787529877751	0.91378302892992	0.921124772110848	0.898088721967504	0.926584402860915	0.9337299915194441	0.933838035965116	0.9335645750988059	0.938588666851912	0.92665742713605	0.9323529436065799	0.9366816380038041	0.899732196776457	0.881524560648345	0.909363504930777	0.92327870081004	0.9332699508687372	0.932055655740761	0.944728622483657	0.909417923784357	0.935290966345201	0.924433829634632	0.9255017970145001	0.9205595103999892	0.8768967626389921	0.9058424166722272	0.931637027652282	0.941057928787875	0.911071971732532	0.904975916619864	0.9162557765727339	0.9259652478232908	0.844582265775504	0.911043963192996	0.927466495428287	0.929902984513143	0.8896782999438021	0.896638026815525	0.9040618029948041	0.8334739767651249	0.906712988905973	0.91245182210301	0.9221806993742041	0.898476832617426	0.940841953436565	0.916964781994794	0.9026493084342928
cg00010853	0.872398398799972	0.914881633264889	0.705295592057256	0.9007083642254742	0.647511078530696	0.691244346338469	0.900332185762475	0.9107071603826059	0.8589948723664029	0.89531630928415	0.939796871559953	0.792935481296657	0.8544298411268979	0.893986718646863	0.868663326528735	0.909824174706534	0.911504133237372	0.9008107431185453	0.8419123030607791	0.761921471830245	0.9014218814066501	0.363093364956548	0.8575273651279121	0.728032634733772	0.8811311555317131	0.889726032016184	0.9040893500372852	0.9294442371430841	0.769541848306424	0.694411361494334	0.7568929774757249	0.910597839420722	0.857559659644877	0.8216563606446801	0.87007154429286	0.8737126541826341	0.8710660842828001	0.9200396498091601	0.653067668091899	0.783403811552379	0.8773902826981379	0.7319843868698349	0.9189491881156379	0.894049351741958	0.8451699468874909	0.871831925578665	0.847244606290079	0.9156530732318208	0.769926343062198	0.42110075467318	0.851335316191269	0.8991655808723391	0.9196895554369359	0.776767586947317	0.78121248638575	0.8954388515571999
cg00010890	0.9392185638164448	0.7440356841422909	0.859188193700116	0.8418613615065941	0.88675826656867	0.903321367395162	0.928812025485737	0.910880730806877	0.8796408973268521	0.9080377843100742	0.8996009290810899	0.9182788325888459	0.905748271993577	0.9248395855380508	0.907352550198606	0.9272075431299392	0.885944091136847	0.939373025615257	0.9103181202766422	0.865259962955246	0.9465546884293392	0.897320774170855	0.928763008812618	0.9215660033823648	0.9239605994644372	0.9449290036134308	0.9181848671123608	0.9267235589441221	0.9063219870963792	0.905487044120486	0.927429058935096	0.8122853419568771	0.636023413866011	0.906726533781621	0.871745063841435	0.914455693738047	0.918418341703725	0.947898539494555	0.896051857816446	0.889936656782285	0.9170550432229159	0.850012376435726	0.915105280123258	0.901025259481607	0.923871671581655	0.8802146245731259	0.8922130737794879	0.634986085409225	0.9085553950432952	0.942617496453567	0.8890831209245129	0.858159039673408	0.8553438669903042	0.929325930328457	0.7926439783100121	0.869007808549467
cg00010946	0.25817324250154	0.16613613377280895	0.819371862404895	0.173341987126548	0.513333435927019	0.7451873029008101	0.436823765229115	0.575977911045305	0.25627787710517996	0.852886157626932	0.18401983048766896	0.657208749933924	0.27857452039667496	0.222100625320179	0.2420743071986461	0.549839228716781	0.512905536358685	0.902358646840445	0.27648150920950704	0.7961875062540491	0.245987241281626	0.555346768263651	0.78399678101524	0.538653902079239	0.505365501431591	0.5072311636885141	0.5849302642418179	0.542678705211395	0.41192696852455296	0.47251167085719703	0.39268374451679	0.48620153381307707	0.536616622522417	0.538329228583143	0.5011106661035789	0.8525079467497351	0.56037444561125	0.490430888847873	0.540691125038357	0.405525511625259	0.20011583035699693	0.420185844864159	0.44608732831918	0.4280316459885711	0.26267951191878797	0.844853652288051	0.41032022729091705	0.47563846815775296	0.613801781022931	0.49195342533298203	0.240960635129959	0.539538895867952	0.227780375465181	0.820322341820445	0.5222386151969269	0.824595215837646
